Loop 1
[0.0, 2.907844117838549]
[3.47496662780238, 2.9336281118230536]
[4.776783899155791, 4.31505327523621]
[3.0070376698755372, 2.1652454860984593]
[3.8105902872005273, 3.4585929567074305]
[2.837445989925756, 2.186520575809201]
[3.7824611823999263, 3.0848543803144906]
[4.2903999646290565, 3.6972110364653585]
[3.8593943549275314, 3.390209552230253]
[4.2358912860937545, 3.690462303977613]
[3.830387062464445, 2.97544570932747]
[2.9711612804211347, 2.1477595116996926]
[3.2175314320793365, 2.5511430132897783]
[3.148803935581374, 2.1141348696394697]
[3.274022093755631, 2.2407407413456504]
[4.726328643553152, 4.127961670061904]
[4.00489193601778, 3.3061142385822064]
[3.0658211382521974, 2.5433354393573904]
[3.692997398633798, 2.7184699385448887]
[3.3484685406700487, 2.512938169379473]
[3.748398038939668, 3.122198741875348]
[3.776894261696242, 2.8204328921674855]
[4.386000763482377, 4.077738565410765]
[3.2310342413778286, 2.1639181952494755]
[3.226784888562493, 2.504525788833886]
[3.371251451648261, 2.4926476252702168]
[3.0899832253354154, 2.601464586623466]
[3.868555629229984, 2.948278685490272]
[3.4603904809386763, 2.5115063273918405]
[4.425565905203594, 3.837697751053325]
[2.8980791286116574, 2.222778764098948]
[3.8797426014854723, 3.465984656545238]
[2.8586978762342135, 2.293307283129379]
[3.2237058870399835, 2.586944466945029]
[4.215333044691014, 3.629841398776434]
[3.183459185017769, 2.1292807342359183]
[3.3750135617409, 2.4640172859820306]
[3.4928450884342133, 2.7595566853314053]
[3.686280265041576, 2.8628492294232433]
[3.4271509885917264, 2.878710654449314]
[3.5381621970234765, 3.279699070591349]
[4.522585885919802, 4.2205707386247235]
[3.5079175870487598, 2.4983505337909953]
[3.241481563630896, 2.600211134196654]
[3.2371268861942997, 2.1282012878382184]
[3.391499908098628, 2.5080557114291246]
[2.6210247499694184, 2.143299732310673]
[3.6519066591860954, 3.299437574572217]
[3.6430587903005347, 3.405477429576394]
[3.2889401683530606, 2.2353229586702907]
[4.573538333780531, 3.8650047231878317]
[3.4697218642823517, 2.7894402996669867]
[3.990879375617234, 3.405236125192237]
[4.011411892187214, 3.405197092050216]
[3.1867217393239717, 2.4490851523890003]
[3.4011294376614067, 3.058428363303488]
[3.7569565654604324, 2.7150379878070763]
[4.045742917058373, 4.483039512644324]
[2.9728287339819537, 2.8811360324959487]
[4.050933542926124, 3.400498128975849]
[3.637445653206897, 2.73101763237598]
[3.0137225597006263, 2.4016139437785893]
[3.100027682559303, 2.7622392154231044]
[4.378662178407578, 3.6663868953127765]
[3.5174613694124996, 3.122477662554929]
[3.285974274372747, 2.6455497812332416]
[3.215138140889245, 2.8532146552114686]
[4.1552925209880245, 3.862974685506397]
[4.002673042148584, 3.2384539570747726]
[3.8760788740136927, 3.151769836480371]
[4.436485833664973, 4.1710940461034625]
[3.5628057380728055, 3.1301838947483986]
[3.441394837960584, 3.2755553062885387]
[3.6102155434831045, 2.82027589425135]
[3.334339173464511, 2.220222552430556]
[3.779744536206382, 3.0331423236620054]
[4.0782639615081, 3.8262510338257343]
[3.018248996672822, 2.795204483117335]
[3.040432642476231, 2.0110242776026475]
[3.3173660306435893, 2.692226649411088]
[3.1463575059237936, 2.5773168471009242]
[2.903046949460687, 2.380723482437062]
[3.568454255024436, 2.9899908414492256]
[3.370848826518775, 2.6731714912938624]
[3.047017597452959, 1.9898260336959743]
[2.97428366903848, 2.303592821067615]
[2.9732323934257563, 2.1950699860319944]
[3.137948801277517, 2.618382984762781]
[6.674762776650792, 6.358555823513484]
[2.858577752149046, 2.2815347282396883]
[3.0568258135088846, 2.2806314893728445]
[3.87892824868974, 3.1445733660086543]
[3.100836504251997, 2.131666795255768]
[3.074724184452322, 2.1012636405685146]
[4.113932514267704, 3.4555341154345793]
[4.113932514267704, 3.4555341154345793]
[3.211772614762757, 2.700738916669148]
[3.3675194942520377, 2.46214743007872]
[3.3200047472246186, 2.45142419414618]
[3.2901444606144965, 2.823733767469323]
[4.478153209026881, 4.29086516551878]
[3.9949922500059056, 3.7091893188758913]
[5.5550252610262705, 5.3349943604660215]
[3.2764460738953107, 2.3995294317979825]
[6.674762776650792, 6.358555823513484]
[3.9553419226050486, 3.3229089055719303]
[3.585630117970618, 3.388474629570546]
[2.987476839074155, 2.6327410987602353]
[2.8203219123187875, 2.63677863011085]
[3.1435830279514656, 1.9754071592112976]
[3.0916442358738085, 2.4985698010016653]
[4.241162301037799, 3.810034281927659]
[3.9274725614704176, 3.700606892961916]
[4.942562728786986, 4.54828051242945]
[3.2533367328151708, 2.2876009637561907]
[5.1310259819890796, 4.567838240937308]
[3.1281773624500584, 2.4256286896162096]
[4.198292476887538, 3.72554079639933]
[4.399355759457173, 3.720935678699813]
[3.1876757330698253, 2.178925468646874]
[3.4705899721666915, 3.297606803771373]
[3.4027150756891915, 2.2795108387898164]
[3.760188202606553, 3.137830609336847]
[3.6129777859174537, 3.0233646042848106]
[3.115469645143409, 2.616830048989474]
[3.083209015923507, 2.347406033349631]
[4.650510793888829, 4.412019137304625]
[5.217415096352167, 4.890628438113987]
[4.161735732250967, 3.439714544436609]
[4.4089547723691, 3.789717722857931]
[3.6362886316773255, 2.9227811212261514]
[3.7102628501112296, 2.9923010887508883]
[3.2697875474276623, 2.1530176650636776]
[3.974566364396373, 3.2349932557973378]
[4.3574188648268315, 3.931879159075721]
[4.703312286485876, 4.141217751426415]
[3.5171161937705446, 2.4006752148664856]
[3.099068338271801, 2.816978249055094]
[3.1174304748116684, 2.376140921571731]
[3.221995847538992, 2.4145273743225095]
[3.8358017951766614, 3.6355451757565547]
[3.8884038344554046, 3.420128855211124]
[3.052654977221591, 2.4080078274512524]
[3.1119561456389464, 2.095968887501971]
[4.431943841652555, 3.714188224806497]
[3.1074285361486598, 1.9304978504567805]
[4.443667443953443, 4.260294051036266]
[3.083334340478664, 2.114855351163348]
[3.357756189393149, 2.886747135803765]
[3.253738255678689, 2.355824942473708]
[4.711952496221497, 4.275159398084504]
[3.5678839287248745, 2.82711653174679]
[4.377878677431656, 4.082841815801097]
[4.208554231135825, 3.6438750052761133]
[3.6222527722341513, 2.9556721475006746]
[2.7426816606544033, 2.5383055071978133]
[3.1478912463109334, 2.0536593335225417]
[3.418982733624982, 2.6420719514366007]
[3.1676613137385763, 2.090041465260259]
[4.168772312633661, 3.7486630230661224]
[3.1372493944793423, 2.362434938738895]
[2.9882156358024097, 2.254831383915159]
[3.647397887724756, 3.0232053487148782]
[3.410761991211676, 2.7864026416731305]
[3.594980555986811, 2.655698404276454]
[2.8625673508417226, 2.0249402216255046]
[3.0075565814094003, 2.179824584980692]
[3.3625698406008984, 2.4029203984395746]
[3.521081076318893, 2.56688811824381]
[5.713008197873515, 5.604020068102296]
[4.170437918716841, 3.4752029101679804]
[3.551999145246659, 2.6852466444072225]
[3.2900004360543784, 2.331051675088146]
[2.974075635852972, 2.231978134053512]
[3.3340793748805684, 2.7129111349172956]
[4.431943841652555, 3.714188224806497]
[2.659304850831228, 1.9316537900714121]
[3.5084378217454573, 2.567660718795271]
[4.902574098895091, 4.572906950026781]
[3.2892666562924004, 2.7858807683407325]
[4.4430677380046495, 3.992235750761533]
[3.359980952579642, 3.0679796824122305]
[4.1748957751983475, 3.6703364340053706]
[3.7358402852675594, 2.8591767269196993]
[3.042888941599743, 2.2255629803682817]
[4.200102930368135, 3.503391445101768]
[3.801178578474839, 3.1183019810387584]
[4.580242829185805, 3.840298901587901]
[2.774284391008067, 2.2798499197504762]
[4.31743209575579, 3.7613655677116116]
[3.55892344362112, 3.1677171776746826]
[3.6692461220672765, 2.8956207774241594]
[4.616652865742669, 3.9803568432226335]
[2.9240543629624938, 2.228879599665996]
[3.8040025228175116, 3.1891351310227125]
[3.353803343504057, 2.7144067756075634]
[3.1447778399284436, 2.4316682921988457]
[3.752781044375891, 3.229258760143689]
[3.0179728171042224, 2.2635771817308883]
[4.31249035830499, 4.134941062535566]
[3.377732849103967, 3.262651350231626]
[3.304732087467304, 2.275573926015425]
[3.3136194444677867, 2.701827858874849]
[3.1702593004281616, 2.3004933784082056]
[3.4553953357178964, 2.9333709636507366]
[3.534564077788199, 2.8072064822024583]
[2.9460147638039764, 2.4905565609592664]
[3.4761145830213933, 2.7672252845244185]
[3.0071570390791447, 2.106507575578593]
[3.143728754460259, 2.2501332663516846]
[3.277171993510181, 2.6759374313688187]
[4.752514918407911, 4.578237223371732]
[3.60369180199223, 2.775177446622332]
[3.0435430730921156, 2.41525125723997]
[3.5535619439411064, 2.5684610142035926]
[2.8612879086919927, 1.968072238242603]
[4.133114488221473, 3.87295698598816]
[4.137853390047218, 3.74241064414122]
[3.0686160450057125, 2.3034936333649267]
[3.3449802490737524, 3.1070243464521243]
[3.222253696676442, 2.3651036981570703]
[3.329787460556154, 2.6821195548444976]
[3.266583343334057, 2.9400282437460943]
[3.2484107382524763, 2.346359971836217]
[3.233645405811914, 2.4256451712293465]
[5.004344458885699, 4.443309009078735]
[3.1623174634114446, 2.2088985687933365]
[3.8668423347932106, 2.944944602075351]
[3.107148687725532, 2.607971653740363]
[3.8706251254909714, 3.2354089347303914]
[3.6702114110967785, 2.9931620968098693]
[3.344334578929454, 2.4107292398966123]
[3.066237912389546, 2.184239619161151]
[2.932576512792975, 2.106920192469864]
[3.6429526585555574, 2.9879278234283464]
[3.741673753405152, 3.091690429672456]
[3.5439112088257807, 2.5779424500068373]
[3.136552125364251, 2.195656733593448]
[3.3918810228790455, 2.6231421084470905]
[3.0239147541324227, 2.4776466598485145]
[3.3364255613314304, 2.4582885590496697]
[3.2922986564484087, 2.4123563705280464]
[2.936886747350883, 2.59060375672149]
[3.4447657000307714, 2.592142067071798]
[3.270379518246621, 2.479136208363359]
[3.3634973237235157, 2.344446067963389]
[3.120299624184992, 2.4130634137127958]
[4.379863993546288, 3.695592090971891]
[5.756178908689446, 5.383628617805792]
[4.0528561439391115, 3.5534618973492935]
[3.1816581953220564, 2.579397356725258]
[2.9636338531947564, 2.4701745230985708]
[3.4235369385518903, 2.952601965911761]
[3.510980384647997, 2.60316461603502]
[3.0392910696925686, 2.587453236638635]
[4.081206320973249, 3.880158015444894]
[2.9004884147351366, 2.1736514216481444]
[4.110537671564267, 3.344576263684123]
[3.2162298374128975, 2.682652896692423]
[2.790982695227435, 1.9598707563195974]

Loop 2
[2.088656834009292, 2.625095917718196]
[2.4029860253388264, 1.7558979029974737]
[1.8479414044540954, 1.630200224336806]
[1.9415174308836756, 1.527441266595042]
[1.6455650917387081, 1.5397151168019296]
[3.817974740814762, 3.500476968602578]
[1.9034603082691068, 2.1892899287894805]
[2.668260429031657, 2.646214697156655]
[3.456884493348625, 3.8786862951533765]
[2.7666649754791153, 2.509806876340741]
[2.3547427550574977, 2.3435743338723505]
[2.82112996933169, 2.620543036659775]
[2.547813846612459, 2.313039463987842]
[3.2891122714656045, 3.151445352899827]
[2.2814767112303493, 2.2962094613062667]
[2.7850097478216975, 2.3970108104246384]
[1.6585724036956362, 1.7382578340837351]
[2.167602928375784, 2.2486478209584835]
[2.7662077897862223, 2.7130923696339004]
[3.45437002793737, 2.9894407337495412]
[2.8933126934825455, 2.592197709587232]
[2.214128284889444, 2.565159510549925]
[3.7184023076218122, 3.8737676575425612]
[2.0306513338977275, 1.7900940066602833]
[2.6317137904320016, 2.5652525540716615]
[2.7065218106482165, 2.458685550520353]
[2.4842983721055885, 2.5744409717958967]
[1.648390986160883, 1.3205214358864827]
[2.825307999706196, 3.0580495143914996]
[2.690495137315011, 2.5856925842671394]
[1.8313184353279333, 1.5256016531785699]
[2.4112013274817845, 2.15720909212975]
[2.1161497512921725, 1.7681160846004913]
[2.1898598472113058, 2.4244042249613678]
[1.6147854595861253, 1.4647515018893618]
[2.0318992467395005, 1.7590318359315065]
[1.7861406914252929, 1.4886565321699585]
[1.5409306764286468, 1.7473779964158134]
[1.9327643914689976, 1.431274250491678]
[3.724004995774483, 3.457719964685091]
[2.8418596525177318, 2.4721380517278164]
[2.8884820101934077, 2.460052443597564]
[2.8084303999559954, 2.4721622305254844]
[4.639994312971673, 4.702388123216259]
[1.9997723429931031, 2.1216560040144046]
[2.6336328146427284, 2.7747357929867946]
[2.051658281555574, 2.0242650718634994]
[2.904301897715633, 2.377854155291651]
[2.831531020897276, 2.53361657876537]
[2.9641984576432674, 2.566575836367193]
[4.212394895079536, 4.015035654719843]
[2.0092835699886726, 2.0588265906099723]
[2.67137221095972, 2.699588052072391]
[2.9216898259466606, 2.6757086799168253]
[2.240397765530839, 2.460705795354656]
[2.9939498392983186, 2.486276033377953]
[2.8339238103650244, 3.157184978202227]
[2.015907506795928, 2.193704925198749]
[2.4705753720641206, 2.3449263479478097]
[1.8811344005475386, 1.5997375195954477]
[2.034148579859132, 1.6382592258821123]
[1.7210516958041306, 1.4370425251937893]
[2.6386265923764762, 2.3994915496907234]
[1.945263141990994, 1.5858850139807468]
[2.866336907058444, 2.7530160431306276]
[1.8858085314681332, 1.7556207637112522]
[3.148941773016024, 3.474038660643684]
[3.990079171829798, 3.8848108367812695]
[2.908633130283522, 2.803495350618571]
[2.727953993483225, 2.6614580676839092]
[4.036951794247585, 3.647966571635611]
[1.791452629637168, 1.4140215975578923]
[1.8215284772915226, 1.3593760755488615]
[2.6479419483325692, 2.344823909265468]
[2.188673586549117, 2.2755931336436284]
[2.6049607390558265, 2.345607553413507]
[2.248029014918874, 1.9523383796317626]
[2.4543391763383524, 2.386364635260536]
[2.453385141265069, 2.2443942800587156]
[3.4745899789101977, 3.510844509224646]
[3.6631446917203636, 3.716437157585906]
[1.8528569251441878, 1.9914491562985088]
[1.9689707338176654, 1.4732004530414173]
[2.264382973026079, 1.9589945656233594]
[2.3679138950165552, 1.9123079378861467]
[2.250965246690172, 1.9447613067414722]
[3.3225679354730087, 2.963626377373866]
[2.1640818025041875, 2.1309695708449783]
[2.787459996196035, 2.5362163609603723]
[2.053400499561191, 2.0395057715106635]
[2.6376172168259253, 2.523771746917761]
[2.6441213750963053, 2.4001384919899236]
[2.400414981943205, 2.1739109166484765]
[2.2171522072447902, 1.854627800718416]
[2.298741720174557, 1.9599773955721242]
[1.7304781582870739, 1.9701274635769663]
[2.196394976863769, 1.7544114653676748]
[2.6522717867776997, 2.9717197214120716]
[2.1895526448163616, 2.1707033183956113]
[3.3395192049230653, 2.979371347176392]
[2.223970122162127, 1.7327500552806354]
[2.2435454311335334, 1.9307460312987208]
[2.349325700195095, 2.1319558434962707]
[3.242165275320578, 2.9729212604705535]
[2.2156174400488506, 1.5931392958540218]
[1.875172656093826, 2.0161763036794857]
[1.699487807699697, 1.415815294988847]
[2.4183762355767295, 2.1349253449801853]
[1.840276860380327, 1.3465517083052665]
[2.9667708217610054, 2.2391648045394423]
[3.1290220543323084, 2.6101644993731945]
[2.077751040846111, 1.7231394991445474]
[2.119448277791751, 1.5973971639701614]
[2.1128736731387123, 1.574677670905202]
[2.014739222463971, 1.754959935647682]
[2.339512314151578, 2.211982185780098]
[1.6420477029702496, 2.1573907215546124]
[2.488952583061623, 1.9107178808580334]
[2.5557362323024937, 2.6432934961798376]
[2.254451111510865, 2.1409051235081114]
[2.0947930924087763, 1.739420523923227]
[1.933964795004765, 2.0134657588725067]
[2.1100104241299436, 1.6479859966829824]
[2.028572925482881, 1.8200457186285872]
[1.96761229558432, 1.6007648290816345]
[2.1728334986256366, 2.3294111829164157]
[1.7210166632538666, 1.8423857613916375]
[2.151820264202909, 1.795456605529667]
[3.1457271535553795, 2.7914979150564165]
[2.3199585888122964, 2.0353912284156386]
[2.272418516362913, 2.0664856778637866]
[3.056836665878391, 3.051611561007258]
[1.849329736405983, 1.9201822749267472]
[2.1446628299063746, 2.0560515348610338]
[3.8715189419370604, 3.799500976479593]
[3.256403947958726, 3.1241352798778466]
[2.310657985226529, 2.027064439216669]
[2.612756836241391, 2.437369297353722]
[2.430632424303995, 1.8786981151538105]
[1.6565903690891879, 1.4153976165408777]
[1.7642510880987003, 1.3309933144765815]
[2.9390825913118412, 2.9889792481613355]
[2.218827160864405, 1.7589034085152375]
[1.6331700146456969, 1.573830355347597]
[2.448415364160455, 2.2128422041838816]
[1.945584265998064, 2.0231099681533893]
[3.7413310411805223, 4.141803980502106]
[2.6026156924033983, 2.228770333286983]
[1.6015482697144268, 1.3925991910684057]
[2.1147368712936063, 1.7894702496768669]
[1.811024046543218, 1.62966839410692]
[2.1571393135604437, 1.725950629763867]
[3.2937922069829684, 3.466398783655214]
[1.8842747535552227, 1.4456846280795286]
[2.7121212850995753, 2.3920570123521627]
[2.1820658483256117, 1.8728395113499174]
[1.8442272063520593, 1.4855768496125654]
[1.9243215068776507, 1.6222167642841125]
[1.9876534792504066, 1.6889918949810854]
[1.935205449506143, 1.4040714154056608]
[2.356299516559179, 1.8706893298941152]
[3.7183300384553726, 3.2866800635715765]
[2.413651496394036, 2.024940884543003]
[1.9243215068776507, 1.6222167642841125]
[2.236625487052336, 2.0056377270605443]
[2.6917720816906794, 2.7232371003755493]
[2.009138042881853, 2.0073804230092316]
[1.6336943399238497, 1.5049791549924003]
[2.996325271242922, 2.7723837871405275]
[1.8535046035452272, 1.876700974284015]
[1.905064544741647, 1.525606648431358]
[3.1376984912439925, 2.7682630182676027]
[1.7746307086301432, 1.7175185967884805]
[2.2600104713107085, 2.4020070347296425]
[1.7746307086301432, 1.7175185967884805]
[2.2600104713107085, 2.4020070347296425]
[2.148030406131539, 1.844011338426423]
[2.129067716330583, 2.042434071142543]
[3.178420734890242, 3.2513555002319965]
[1.985330519850013, 1.5495345432950527]
[1.9200640356955865, 1.6887388301210782]
[1.747287022360951, 1.2096984349085356]
[1.713520635246093, 1.4987089779853602]
[2.0983824938892632, 1.9015706984411687]
[2.4635882439041374, 2.1602505449843803]
[1.5906539946235154, 1.6119192457779605]
[2.1985248383063527, 2.059682287542983]
[1.6639460030294626, 1.4992896874288921]
[1.566751475019658, 1.8603810828465883]
[1.8544600765348314, 1.7298130243798868]
[2.0962280164356106, 1.992417787349304]
[1.8149319274167208, 1.6822441743318663]
[1.7779916716340582, 1.7744424396396]
[2.283061295218653, 2.3731759381654003]
[1.7675594853172476, 2.0858115171815617]
[1.306921599852024, 1.4459655397538775]
[1.8558580707344512, 1.8045762871000304]
[1.867451580103584, 1.9885964534245872]
[1.9299596533336771, 1.49286922997639]
[2.7960426632723836, 2.988099925400045]
[3.2061033704883717, 3.23542497327558]
[3.4110581014177135, 3.520508525260478]
[3.83830965244553, 3.8648287621867157]
[2.6392588798709524, 2.462454993690279]
[2.4058107134536733, 2.6393500472915]
[1.6895442234431446, 1.800272655779729]
[1.8223121301693281, 1.6056228532719334]
[2.2939047773394865, 1.895524486289242]
[2.480096907446162, 2.249918206404978]
[1.6606057269657808, 1.405006821129685]
[2.535208999462771, 1.9237580400943888]
[1.7381687027501305, 1.6873411853458657]
[2.051717613410201, 1.7104623260487775]
[1.967860596982735, 1.7409668490286976]
[2.7613361543311634, 2.654041887007952]
[2.2160973788349247, 2.0386056410423286]
[2.4066560189358444, 2.2872859095684617]
[1.896510550688467, 2.078084793576096]
[2.086417690338113, 1.700527797611127]
[2.8450959529643143, 2.466238240012353]
[1.574715440763108, 1.1373611824425425]
[1.6595311207199301, 1.2878817265397378]
[1.9148790889766965, 1.8240374334555027]
[1.9435944238531997, 1.6151006919227378]
[1.824216577695374, 1.6894181921397815]
[2.1230003194252474, 2.113265650866272]
[1.4347275715806898, 1.2721088587276246]
[2.0483401750256105, 1.5822914741128904]
[2.615398235089088, 2.4590973683117427]
[1.9813459364401382, 1.7107846618079816]
[2.433386672951109, 2.4984810246237354]
[2.01515275310205, 1.6632401304582236]
[1.843486467966465, 1.4258323255301306]
[1.9165303430551783, 1.5521635321752907]
[2.2854704816409135, 1.6548604457746208]
[1.8570719594548624, 1.855502131525887]
[2.3505063777646553, 2.2460414617292064]
[2.1742218768887236, 1.9766542501865874]
[1.8317075100097104, 2.1037073726809483]
[3.7810554490626465, 3.6791929821995195]
[2.0939871935593053, 1.6459354884961912]
[6.221363437708212, 6.069284650463654]
[1.8238828523522137, 1.4683719006239537]
[2.0126595813440784, 1.6737903847537468]
[2.0022662528570145, 1.4752962612739402]
[2.4907041861925263, 2.045386945531745]
[2.7059049349508197, 2.6251905777326243]
[1.6049854808098647, 1.7452454788817182]
[3.821037223319895, 3.9190887953255023]
[2.693112650314581, 2.8877185847565396]
[1.7503647630555115, 1.887983607032796]
[3.407582544275453, 2.930662611458279]
[3.0496964705713037, 2.983986481984941]
[1.914722215467657, 1.3121636031650745]
[1.9883698873134243, 1.718803519392958]
[2.2649973793206857, 2.1174802569540834]
[3.5995963978582437, 3.44027414314877]
[1.5520291121867846, 1.2697945373805817]
[3.363476622533256, 2.852775842022514]
[3.971177830188872, 3.5215255388121407]
[4.7566105190647345, 4.47586395470322]
[2.19159293194923, 2.0059213164768215]
[1.8109292398113044, 1.3119641161068647]
[1.8603071078149163, 1.4633790127833066]
[2.7694031215969623, 2.2900620771595057]
[4.7566105190647345, 4.47586395470322]
[1.927225378738232, 1.5083623081600046]
[1.7001879602761645, 1.6595964473994527]
[1.9630715034016262, 1.3117210875244139]
[4.846247750835394, 4.405136720136161]
[2.2791918647082503, 2.223313663551031]
[3.387809537086215, 3.736872807968961]
[1.8668326264431145, 1.5268699459914672]
[3.3759640704917, 3.0333766606621984]
[1.9363138708394159, 1.8169329260722562]
[2.1573366569840275, 1.9817326366349426]
[1.9115969456872173, 1.8539222267166957]
[1.9745358915300004, 1.5466016002976863]
[2.7738062683371467, 2.2146853961247985]
[2.000651481527399, 1.4327927343491011]
[1.6719804608147335, 1.198245758988805]
[2.447818379588837, 2.284862430495417]
[3.472868854082367, 2.825206210142753]
[2.224465171993877, 2.3263936594837915]
[2.8230946839614006, 2.5829809776662467]
[2.7202862566627286, 2.4067959489024755]
[3.0131565587548277, 3.4579538350645094]
[2.498851476033704, 2.4158839490028265]
[2.158794319931515, 2.255447140082258]
[1.7909129861933473, 1.5571367674244647]
[1.9316815961163598, 1.8004908277140295]
[1.728690261207324, 1.3184148207344388]
[3.334947090611862, 3.104862043802708]
[4.650626456853773, 4.29556328642318]
[1.6315536175139855, 1.6137904176349216]
[2.887643466520482, 2.6507103452398346]
[3.436313961916609, 3.886747940774018]
[2.1038667249666503, 2.503210723424157]
[1.8450422664890902, 1.9410588558958681]
[2.344533435495968, 2.34175149326882]
[2.3086703468589334, 1.88281522179612]
[2.286794398875448, 2.691949861829623]
[2.1039666484920625, 2.0064725882669796]
[2.2099393996341226, 1.5678233843881288]
[1.8531545580755666, 1.514035175856606]
[3.079895359321786, 2.6728864842761486]
[1.7202935938054282, 1.637007295544935]
[2.674891761765384, 2.2299755604038523]
[1.8737123796534445, 1.9885251500364038]
[2.619976669784633, 2.4363549181577424]
[2.372315580548707, 2.1818510303428367]
[2.297572861485424, 2.252693009438518]
[1.6162294220772846, 1.3135351585844213]
[2.120988159852271, 1.5106065128402921]
[2.042730863193259, 1.5759148864554522]
[2.134443626028455, 1.9308187260980543]
[2.7771139051736013, 2.4469264336730125]
[2.2623121674030475, 2.014271963648124]
[5.489703041593218, 5.121943978100277]
[1.9339811831213156, 1.4344448843767859]
[1.5070441723819337, 1.4516797747696304]
[2.4972906971663464, 2.1152172939797067]
[1.9054843574488007, 1.529931796993278]
[2.002263574969664, 2.216515172419166]
[2.5882072722697074, 2.525776743159218]
[2.394787416227988, 1.8541593011754973]
[3.3932171192037406, 2.924539579674328]
[2.0086354910787376, 1.4679814001085116]
[2.764873805842564, 2.6646183974620565]
[1.914691705788081, 1.6751650193910481]
[1.7964147853948496, 1.750513046247849]
[2.0493476222503344, 2.0258141508579097]
[1.9973435183438206, 1.5396937015920824]
[2.1625523179823016, 1.7902508901735812]
[2.7472251308600426, 2.8221646053414173]
[4.49750447348969, 4.363939890947392]
[2.247269149699713, 1.9022392686197154]
[3.77462601838701, 3.441505048505271]
[1.8177913258516287, 1.5883862435907978]
[1.8741513122184195, 1.5588802131246011]
[2.249329674757726, 1.8847897631110067]
[2.712607251386759, 2.576342907265349]
[2.8827856871017308, 2.9484867592945014]
[1.7387365708239628, 1.4996294672477344]
[4.657037300120837, 4.539666842825042]
[1.5757925394782617, 1.2906496531332332]
[2.000230996637563, 1.5276063735523324]
[2.335003041595937, 2.3201383144739274]
[1.4037730500212002, 1.2999114594373622]
[2.234065405290615, 2.20493438518936]
[2.6312602951470465, 2.6202716614848187]
[2.3178960771490216, 2.1289969726139875]
[1.653122690461622, 1.600860987553825]
[1.8138644856910608, 1.6425012305051176]
[2.8206039464495722, 2.731383616982975]
[1.3800173409449057, 1.6151889949393852]
[2.8252850684644466, 2.6558460068848233]
[2.688848631378401, 2.7606053530435437]
[3.0384117471528196, 2.9827673567424484]
[1.9708675992919524, 1.8599548997610664]
[1.6953659982165572, 1.7413977576023387]
[2.184592290974502, 1.6107995402777762]
[2.337969548601665, 2.1902786849522693]
[2.215287208811969, 2.02735184146911]
[2.087616774451329, 1.9269804662073433]
[2.8586118122036352, 2.531337167095083]
[2.8436428572975765, 2.462008742487913]
[2.2515553505910417, 1.977550857307604]
[2.328363701483076, 1.9815699092520247]
[1.9965415242839115, 1.628921976747811]
[1.8726741081336664, 2.0673065959034345]
[3.3348507431976717, 3.3319042025398935]
[4.675172580819425, 4.385270911335028]
[2.6121773852959427, 2.902847426874698]
[2.881447820394172, 3.247197437458146]
[2.3771162425753336, 2.3653433705332265]
[2.4562861250205157, 2.771824119087744]
[2.413163898047701, 2.091172319589741]
[2.5647999099724332, 2.3896190917620492]
[1.7559540036800145, 1.6009058162691343]
[2.0542050270851866, 1.5883852963283283]
[2.0453402076498857, 1.7549628394666548]
[1.9082873004197305, 1.5343392026138287]
[2.759117403323352, 2.630304528754243]
[2.8293874755583364, 2.7341641957115086]
[1.7842370091832944, 1.2827248122632724]
[2.3600808339145285, 1.8191449512526527]
[2.160311454751455, 1.8689742308299986]
[2.178296722730754, 2.025726205064865]
[3.359108956379098, 3.0156760241725964]
[2.165325111899862, 1.9029900792837193]
[2.451951028299815, 2.3812306490490855]
[2.403619193688129, 2.3179977981180167]
[5.131597865910379, 4.950829742886499]
[2.1403989004226345, 2.3152789363321986]
[2.353112221252872, 1.6824261585677254]
[3.6537450930232778, 4.084544552410298]
[2.5666633762618196, 2.3224000437620833]
[3.9191539471679313, 4.036561895700731]
[3.272978706379848, 3.0105840390203777]
[2.9419497537287875, 2.44105272568126]
[2.3443344430538016, 2.069617341736285]
[2.38895639802461, 2.2668417643907106]
[2.25269245487627, 2.422383350791771]
[1.6407128248002212, 1.57153949492234]
[2.168781046401658, 1.9814807282731095]
[2.679926993590605, 2.8231451755453465]
[2.4791988225626076, 1.9824073985245045]
[1.595938387902482, 1.6751092707764241]
[1.9764555296541515, 1.6704802941198187]
[3.9447131812412075, 3.6551629445484966]
[1.8190907904736429, 1.5176938658732968]
[1.6046355329916266, 1.4638336921536057]
[1.8897538669177583, 1.5387121294922985]
[1.9825224268047565, 1.8475007236591445]
[1.5043302696630894, 1.594099227376079]
[2.1329948192404804, 2.1925638173431246]
[3.041439074364744, 2.811254388094791]
[1.7169534850247323, 1.772117607387765]
[2.1951570761450934, 1.7334194411133008]
[2.4917581621719185, 2.5766292554497676]
[2.456580614639955, 2.3125357884544564]
[2.4718607894884825, 2.4720875967401836]
[2.698959807192171, 2.279552429394722]
[2.6441546276375596, 2.3818654837581823]
[2.6751179607478375, 2.6241553841196397]
[1.7591010732505612, 1.5212877752617981]
[2.943385718613317, 2.8174217112627034]
[2.5876786374403933, 2.3275775284290527]
[1.5417930050635198, 1.234162097213017]
[3.0806793888485573, 3.2067437631488467]
[3.5065687856870236, 3.1123527436504967]
[1.7909784849420782, 1.451830969018167]
[1.8811735628717048, 1.6200657962461569]
